                              Open     High      Low    Close     upper  \
Date                                                                      
2023-02-10 12:34:00+00:00  1.06956  1.06964  1.06924  1.06938  1.070018   
2023-02-10 12:35:00+00:00  1.06938  1.06948  1.06895  1.06900  1.070140   
2023-02-10 12:36:00+00:00  1.06900  1.06905  1.06858  1.06858  1.070311   
2023-02-10 12:37:00+00:00  1.06860  1.06884  1.06858  1.06884  1.070355   
2023-02-10 12:38:00+00:00  1.06884  1.06902  1.06877  1.06894  1.070363   
2023-02-10 12:39:00+00:00  1.06896  1.06924  1.06896  1.06924  1.070336   
2023-02-10 12:40:00+00:00  1.06924  1.06926  1.06912  1.06915  1.070315   
2023-02-10 12:41:00+00:00  1.06914  1.06929  1.06914  1.06922  1.070279   
2023-02-10 12:42:00+00:00  1.06922  1.06928  1.06918  1.06928  1.070242   
2023-02-10 12:43:00+00:00  1.06928  1.06930  1.06915  1.06916  1.070175   
2023-02-10 12:44:00+00:00  1.06918  1.06925  1.06913  1.06923  1.070133   
2023-02-10 12:45:00+00:00  1.06923  1.06930  1.06920  1.06924  1.070112   
2023-02-10 12:46:00+00:00  1.06926  1.06936  1.06910  1.06919  1.070085   
2023-02-10 12:47:00+00:00  1.06915  1.06920  1.06909  1.06910  1.070024   
2023-02-10 12:48:00+00:00  1.06909  1.06911  1.06878  1.06878  1.069972   
2023-02-10 12:49:00+00:00  1.06879  1.06889  1.06873  1.06878  1.069926   
2023-02-10 12:50:00+00:00  1.06877  1.06890  1.06873  1.06878  1.069790   
2023-02-10 12:51:00+00:00  1.06880  1.06888  1.06869  1.06881  1.069671   
2023-02-10 12:52:00+00:00  1.06880  1.06880  1.06862  1.06865  1.069569   
2023-02-10 12:53:00+00:00  1.06866  1.06868  1.06842  1.06854  1.069495   
2023-02-10 12:54:00+00:00  1.06850  1.06856  1.06836  1.06844  1.069471   
2023-02-10 12:55:00+00:00  1.06844  1.06846  1.06823  1.06830  1.069506   
2023-02-10 12:56:00+00:00  1.06831  1.06832  1.06818  1.06822  1.069546   
2023-02-10 12:57:00+00:00  1.06822  1.06828  1.06814  1.06823  1.069577   
2023-02-10 12:58:00+00:00  1.06822  1.06836  1.06820  1.06836  1.069580   
2023-02-10 12:59:00+00:00  1.06834  1.06840  1.06826  1.06832  1.069542   
2023-02-10 13:00:00+00:00  1.06830  1.06842  1.06821  1.06838  1.069504   
2023-02-10 13:01:00+00:00  1.06838  1.06843  1.06824  1.06838  1.069446   
